Unique_ID,Creative_Dimension,Reporting_Label,Creative_Groups_1,Creative_Groups_2,isDefault,isActive,Start_Date,End_Date,Ad_ID,Placement_ID,Site_ID,Campaign_ID,Creative_ID,Targeting_Key,AdTag_Parameter,Geo,backgroundImg,logoImg,introText1,introText2,sublineText,boxTextDeviceTitle,boxTextValue,boxTextValueExtra,boxTextSubline,deviceImg,ctaButton,icmMods,icmAdID,icmClickUrl,icmFormat,icmTemplate,icmTrack
22_87_300x480,300x480,Red Samsung S7 Edge,,,FALSE,TRUE,2016-11-17 18:26:00+01:00,2016-11-30 18:26:00+01:00,,,,,,,,,https://adlayer-59b0.kxcdn.com/assets/blank.gif,https://s0.2mdn.net/ads/richmedia/studio/42758667/Tele2_logo_white.svg,MAXA UPPKOPPLINGEN. <br>FÖR ALLT OCH ALLA., , ,<span style=color:#700000>Julerbjudande</span><br>Samsung Galaxy S7 Edge,299 KR,/mån, ,https://adlayer-59b0.kxcdn.com/public/clients/e5cfee9accfd50c9ce99d89fc2306ccf033cd572/90x180/1479217245__samsung_s7_edge_gold_front_238x480.png,Köp här,"{""setBackgroundColor"":{""backgroundColor"":""#e4002b"",""borderColor"":""#e4002b""},""introTextContainer"":{""fontSizeP"":""90%""},""introText1"":{""color"":""#ffffff""},""boxTextContainer"":{""backgroundColor"":""#e4002b"",""borderColor"":""#e4002b""},""boxTextDeviceTitle"":{""color"":""#ffffff""},""boxTextValue"":{""color"":""#ffffff"",""fontSizeP"":""120%""},""boxTextValueExtra"":{""color"":""#ffffff"",""fontSizeP"":""140%""},""ctaButton"":{""backgroundColor"":""#8b0204"",""borderColor"":""#8b0204""}}",22_87,http://www.tele2.se,300x480,tele2_produktmall,tele2_22_87
22_87_300x250,300x250,Red Samsung S7 Edge,,,FALSE,TRUE,2016-11-17 18:26:00+01:00,2016-11-30 18:26:00+01:00,,,,,,,,,https://adlayer-59b0.kxcdn.com/assets/blank.gif,https://s0.2mdn.net/ads/richmedia/studio/42758667/Tele2_logo_white.svg,MAXA UPPKOPPLINGEN. <br>FÖR ALLT OCH ALLA., , ,Samsung <br>Galaxy S7 Edge,299 KR,/mån i 24 månader, ,https://adlayer-59b0.kxcdn.com/public/clients/e5cfee9accfd50c9ce99d89fc2306ccf033cd572/74x150/1479217245__samsung_s7_edge_gold_front_238x480.png,Köp här,"{""setBackgroundColor"":{""backgroundColor"":""#e4002b"",""borderColor"":""#e4002b""},""introTextContainer"":{""fontSizeP"":""90%""},""introText1"":{""color"":""#ffffff""},""boxTextContainer"":{""backgroundColor"":""#e4002b"",""borderColor"":""#e4002b""},""boxTextDeviceTitle"":{""color"":""#ffffff"",""fontSizeP"":""80%""},""boxTextValue"":{""color"":""#ffffff""},""boxTextValueExtra"":{""color"":""#ffffff"",""fontSizeP"":""100%""},""ctaButton"":{""backgroundColor"":""#8b0204"",""borderColor"":""#8b0204""}}",22_87,http://www.tele2.se,300x250,tele2_produktmall,tele2_22_87
22_87_250x600,250x600,Red Samsung S7 Edge,,,FALSE,TRUE,2016-11-17 18:26:00+01:00,2016-11-30 18:26:00+01:00,,,,,,,,,https://adlayer-59b0.kxcdn.com/assets/blank.gif,https://s0.2mdn.net/ads/richmedia/studio/42758667/Tele2_logo_white.svg,MAXA UPPKOPPLINGEN. <br>FÖR ALLT OCH ALLA., , ,<span style=color:#700000>Julerbjudande</span><br>Samsung Galaxy S7 Edge,299 KR,/mån, ,https://adlayer-59b0.kxcdn.com/public/clients/e5cfee9accfd50c9ce99d89fc2306ccf033cd572/122x250/1479217245__samsung_s7_edge_gold_front_238x480.png,Köp här,"{""setBackgroundColor"":{""backgroundColor"":""#e4002b"",""borderColor"":""#e4002b""},""introTextContainer"":{""fontSizeP"":""90%""},""introText1"":{""color"":""#ffffff""},""boxTextContainer"":{""backgroundColor"":""#e4002b"",""borderColor"":""#e4002b""},""boxTextDeviceTitle"":{""color"":""#ffffff"",""fontSizeP"":""70%""},""boxTextValue"":{""color"":""#ffffff"",""fontSizeP"":""80%""},""boxTextValueExtra"":{""color"":""#ffffff"",""fontSizeP"":""100%""},""ctaButton"":{""backgroundColor"":""#8b0204"",""borderColor"":""#8b0204""}}",22_87,http://www.tele2.se,250x600,tele2_produktmall,tele2_22_87
22_87_250x480,250x480,Red Samsung S7 Edge,,,FALSE,TRUE,2016-11-17 18:26:00+01:00,2016-11-30 18:26:00+01:00,,,,,,,,,https://adlayer-59b0.kxcdn.com/assets/blank.gif,https://s0.2mdn.net/ads/richmedia/studio/42758667/Tele2_logo_white.svg,MAXA UPPKOPPLINGEN. <br>FÖR ALLT OCH ALLA., , ,<span style=color:#700000>Julerbjudande</span><br>Samsung Galaxy S7 Edge,299 KR,/mån, ,https://adlayer-59b0.kxcdn.com/public/clients/e5cfee9accfd50c9ce99d89fc2306ccf033cd572/90x180/1479217245__samsung_s7_edge_gold_front_238x480.png,Köp här,"{""setBackgroundColor"":{""backgroundColor"":""#e4002b"",""borderColor"":""#e4002b""},""introTextContainer"":{""fontSizeP"":""90%""},""introText1"":{""color"":""#ffffff""},""boxTextContainer"":{""backgroundColor"":""#e4002b"",""borderColor"":""#e4002b""},""boxTextDeviceTitle"":{""color"":""#ffffff"",""fontSizeP"":""80%""},""boxTextValue"":{""color"":""#ffffff"",""fontSizeP"":""90%""},""boxTextValueExtra"":{""color"":""#ffffff"",""fontSizeP"":""100%""},""ctaButton"":{""backgroundColor"":""#8b0204"",""borderColor"":""#8b0204""}}",22_87,http://www.tele2.se,250x480,tele2_produktmall,tele2_22_87
22_87_250x360,250x360,Red Samsung S7 Edge,,,FALSE,TRUE,2016-11-17 18:26:00+01:00,2016-11-30 18:26:00+01:00,,,,,,,,,https://adlayer-59b0.kxcdn.com/assets/blank.gif,https://s0.2mdn.net/ads/richmedia/studio/42758667/Tele2_logo_white.svg,MAXA UPPKOPPLINGEN. <br>FÖR ALLT OCH ALLA., , ,<span style=color:#700000>Julerbjudande</span><br>Samsung Galaxy S7 Edge,299 KR,/mån, ,https://adlayer-59b0.kxcdn.com/public/clients/e5cfee9accfd50c9ce99d89fc2306ccf033cd572/74x150/1479217245__samsung_s7_edge_gold_front_238x480.png,Köp här,"{""setBackgroundColor"":{""backgroundColor"":""#e4002b"",""borderColor"":""#e4002b""},""introTextContainer"":{""fontSizeP"":""90%""},""introText1"":{""color"":""#ffffff""},""boxTextContainer"":{""backgroundColor"":""#e4002b"",""borderColor"":""#e4002b""},""boxTextDeviceTitle"":{""color"":""#ffffff"",""fontSizeP"":""80%""},""boxTextValue"":{""color"":""#ffffff""},""boxTextValueExtra"":{""color"":""#ffffff"",""fontSizeP"":""100%""},""ctaButton"":{""backgroundColor"":""#8b0204"",""borderColor"":""#8b0204""}}",22_87,http://www.tele2.se,250x360,tele2_produktmall,tele2_22_87
22_87_160x600,160x600,Red Samsung S7 Edge,,,FALSE,TRUE,2016-11-17 18:26:00+01:00,2016-11-30 18:26:00+01:00,,,,,,,,,https://adlayer-59b0.kxcdn.com/assets/blank.gif,https://s0.2mdn.net/ads/richmedia/studio/42758667/Tele2_logo_white.svg,MAXA UPP-<br>KOPPLINGEN.<br>FÖR ALLT OCH ALLA., , ,<span style=color:#700000>Julerbjudande</span><br>Samsung <br>Galaxy S7 Edge,299 KR,/mån, ,https://adlayer-59b0.kxcdn.com/public/clients/e5cfee9accfd50c9ce99d89fc2306ccf033cd572/122x250/1479217245__samsung_s7_edge_gold_front_238x480.png,Köp här,"{""setBackgroundColor"":{""backgroundColor"":""#e4002b"",""borderColor"":""#e4002b""},""introTextContainer"":{""fontSizeP"":""84%""},""introText1"":{""color"":""#ffffff""},""boxTextContainer"":{""backgroundColor"":""#e4002b"",""borderColor"":""#e4002b""},""boxTextDeviceTitle"":{""color"":""#ffffff""},""boxTextValue"":{""color"":""#ffffff"",""fontSizeP"":""60%""},""boxTextValueExtra"":{""color"":""#ffffff"",""fontSizeP"":""110%""},""ctaButton"":{""backgroundColor"":""#8b0204"",""borderColor"":""#8b0204""}}",22_87,http://www.tele2.se,160x600,tele2_produktmall,tele2_22_87
test1,test2,test3,test4,test5,test6,test7,test8,test9,test10,test11,test12,test13,test14,test15,test16,test17,test18,test19,test20,test21,test22,test23,test24,test25,test26,test27,test28,test29,test30,test31,test32,test33,test34,test35
test1,test2,test3,test4,test5,test6,test7,test8,test9,test10,test11,test12,test13,test14,test15,test16,test17,test18,test19,test20,test21,test22,test23,test24,test25,test26,test27,test28,test29,test30,test31,test32,test33,test34,test35
test1,test2,test3,test4,test5,test6,test7,test8,test9,test10,test11,test12,test13,test14,test15,test16,test17,test18,test19,test20,test21,test22,test23,test24,test25,test26,test27,test28,test29,test30,test31,test32,test33,test34,test35
test1,test2,test3,test4,test5,test6,test7,test8,test9,test10,test11,test12,test13,test14,test15,test16,test17,test18,test19,test20,test21,test22,test23,test24,test25,test26,test27,test28,test29,test30,test31,test32,test33,test34,test35
test1,test2,test3,test4,test5,test6,test7,test8,test9,test10,test11,test12,test13,test14,test15,test16,test17,test18,test19,test20,test21,test22,test23,test24,test25,test26,test27,test28,test29,test30,test31,test32,test33,test34,test35
test1,test2
test1,test2
test1,test2
test1,test2
test1,test5
pragya, neeraj
